scene_id;rt;accuracy;confResp;subnum;run;scene_num;high.conf.correct
B4;0.902173888403922;1;1;28;3;4;1
A3;0.667285271221772;1;1;28;3;3;1
B7;0.868381088599563;1;1;28;4;7;1
B11;1.001917359652;1;1;28;4;11;1
B2;1.61975756241009;1;1;28;4;2;1
B1;1.61972660082392;1;1;28;4;1;1
A16;0.551284645916894;1;1;28;4;16;1
A15;0.58483352814801;1;1;28;4;15;1
B13;0.517869427800179;1;1;28;4;13;1
B17;0.718020158354193;1;1;28;4;17;1
B6;1.16896739741787;1;1;28;4;6;1
A17;1.80394300934859;1;1;28;4;17;1
A8;0.501168615184724;1;1;28;4;8;1
A12;1.56963209202513;1;1;28;4;12;1
A7;0.884751894976944;1;1;28;4;7;1
A1;0.601209243061021;1;1;28;4;1;1
B15;0.501053452724591;1;1;28;4;15;1
A4;0.56786576542072;1;1;28;4;4;1
B3;0.935568717075512;1;1;28;4;3;1
B0;0.667991726426408;1;1;28;4;0;1
A11;0.734725879505277;1;1;28;4;11;1
B16;0.601403319742531;1;1;28;4;16;1
A6;1.60410642670467;1;1;28;4;6;1
B5;0.534543809713796;1;1;28;4;5;1
A2;0.601237183902413;1;1;28;4;2;1
A14;1.87067074351944;1;1;28;4;14;1
B8;0.551271430682391;1;1;28;4;8;1
B12;0.951802083989605;1;1;28;4;12;1
A9;1.11902392120101;1;1;28;4;9;1
B9;0.567867653211579;1;1;28;4;9;1
A10;1.36931975651532;1;1;28;4;10;1
A0;0.702205907320604;1;1;28;4;0;1
B14;0.534430535044521;1;1;28;4;14;1
A13;0.568492928287014;1;1;28;4;13;1
B10;0.551050167763606;1;1;28;4;10;1
A3;0.78468974493444;1;1;28;4;3;1
B4;0.668109531747177;1;1;28;4;4;1
A5;0.50125432619825;1;1;28;4;5;1
A6;1.08551581809297;1;1;28;5;6;1
B9;0.53470465936698;1;1;28;5;9;1
A12;0.601141655584797;1;1;28;5;12;1
A4;0.484205760760233;1;1;28;5;4;1
B8;0.534567219903693;1;1;28;5;8;1
A17;0.701424313476309;1;1;28;5;17;1
B4;1.30282763321884;1;1;28;5;4;1
B13;0.61766311712563;1;1;28;5;13;1
A1;0.551152869826183;1;1;28;5;1;1
B5;0.484319035196677;1;1;28;5;5;1
B3;0.534427514532581;1;1;28;5;3;1
B1;1.23579972167499;1;1;28;5;1;1
B17;0.584527309285477;1;1;28;5;17;1
A14;1.40264964126982;1;1;28;5;14;1
B0;0.468001468107104;1;1;28;5;0;1
A10;0.417671348433942;1;1;28;5;10;1
B14;0.534341803519055;1;1;28;5;14;1
B15;0.885052827419713;1;1;28;5;15;1
A9;1.28577000601217;1;1;28;5;9;1
A0;0.517671574838459;1;1;28;5;0;1
B2;0.567746826913208;1;1;28;5;2;1
A8;0.501226007472724;1;1;28;5;8;1
A13;0.501159175531939;1;1;28;5;13;1
A7;0.584243367891759;1;1;28;5;7;1
B11;0.584381562657654;1;1;28;5;11;1
B10;0.601335732731968;1;1;28;5;10;1
A3;1.48637949838303;1;1;28;5;3;1
A11;0.935185849666595;1;1;28;5;11;1
A16;0.936204942176118;1;1;28;5;16;1
B12;1.00196266919374;1;1;28;5;12;1
A2;1.3528590858914;1;1;28;5;2;1
A5;0.851922683184966;1;1;28;5;5;1
B16;0.517907941248268;1;1;28;5;16;1
A15;0.501089322846383;1;1;28;5;15;1
B7;0.851675744866952;1;1;28;5;7;1
B6;1.10209580441006;1;1;28;5;6;1
B0;1.0356901474297;1;1;28;6;0;1
B7;0.734932794235647;1;1;28;6;7;1
B12;1.0353605186101;1;1;28;6;12;1
B1;0.73486785008572;1;1;28;6;1;1
B4;0.667915832484141;1;1;28;6;4;1
B10;0.467700158013031;1;1;28;6;10;1
A15;1.11963409325108;1;1;28;6;15;1
A4;0.467895745299757;1;1;28;6;4;1
B17;0.567765328567475;1;1;28;6;17;1
A11;1.23658886714838;1;1;28;6;11;1
A8;0.518220956204459;1;1;28;6;8;1
A10;0.634501369437203;1;1;28;6;10;1
A17;0.501253948546946;1;1;28;6;17;1
A14;0.768211705377325;1;1;28;6;14;1
A1;0.684542639181018;1;1;28;6;1;1
A6;0.81799357640557;1;1;28;6;6;1
A9;1.23575856513344;1;1;28;6;9;1
B9;0.651268258923665;1;1;28;6;9;1
B3;0.500969252083451;1;1;28;6;3;1
A7;0.601249266648665;1;1;28;6;7;1
A16;1.57008783286437;1;1;28;6;16;1
A13;0.534389001084492;1;1;28;6;13;1
A5;0.668683833442628;1;1;28;6;5;1
B15;0.484293737215921;1;1;28;6;15;1
B6;1.25238763750531;1;1;28;6;6;1
B13;0.534322546795011;1;1;28;6;13;1
B16;0.718269739765674;1;1;28;6;16;1
B11;1.87024860735983;1;1;28;6;11;1
A3;1.05227542016655;1;1;28;6;3;1
A0;0.70126497396268;1;1;28;6;0;1
B8;0.534529838943854;1;1;28;6;8;1
B2;0.701562130590901;1;1;28;6;2;1
B5;0.551335996948183;1;1;28;6;5;1
A2;0.684609848773107;1;1;28;6;2;1
B14;1.08548108045943;1;1;28;6;14;1
A12;1.16904329136014;1;1;28;6;12;1
A6;1.28592010001012;1;1;29;1;6;1
B4;1.55334100000618;0;1;29;1;4;0
B14;1.53670050000073;1;0;29;1;14;0
A0;1.51997219999612;0;0;29;1;0;0
B15;1.23659640000551;0;0;29;1;15;0
A9;1.08575539999583;1;1;29;1;9;1
A3;1.13558509999712;1;1;29;1;3;1
B9;1.58601199999976;0;1;29;1;9;0
B5;0.967952999999397;1;1;29;1;5;1
A10;2.10429390000354;1;0;29;1;10;0
A1;1.48660049999307;0;0;29;1;1;0
A11;1.35301869999967;1;1;29;1;11;1
B2;1.28622490000271;1;1;29;1;2;1
B0;1.5027420999977;1;1;29;1;0;1
B11;0.83505610001157;1;1;29;1;11;1
B10;1.33603520000179;1;1;29;1;10;1
A12;1.43660380000074;0;1;29;1;12;0
B1;1.20233230000304;1;0;29;1;1;0
A2;0.901562200000626;1;1;29;1;2;1
A13;1.20179530000314;1;0;29;1;13;0
A7;1.98711360000016;0;0;29;1;7;0
B3;1.05189589998918;1;0;29;1;3;0
A16;1.06978309999977;1;0;29;1;16;0
A5;1.50377569999546;1;1;29;1;5;1
A8;0.951911700001801;0;0;29;1;8;0
B7;2.43808389999322;1;0;29;1;7;0
B17;1.33589820000634;1;0;29;1;17;0
A14;1.56961369999044;0;0;29;1;14;0
A17;1.65298340001027;0;0;29;1;17;0
A4;1.01864829999977;0;0;29;1;4;0
A15;1.3193900000042;0;0;29;1;15;0
B16;1.01895030000014;1;0;29;1;16;0
B12;0.818434699991485;0;1;29;1;12;0
B8;0.965822300000582;0;1;29;1;8;0
B13;1.00192540000717;0;0;29;1;13;0
B6;1.0521560000052;1;0;29;1;6;0
A16;1.61982130000251;1;0;29;2;16;0
A9;1.1190519000229;1;1;29;2;9;1
A12;0.602000199985923;1;1;29;2;12;1
A14;0.918373900000006;0;0;29;2;14;0
A2;0.818249100004323;0;1;29;2;2;0
A8;1.57079389999853;1;0;29;2;8;0
A7;0.785881100018742;1;0;29;2;7;0
B1;2.37148969998816;1;0;29;2;1;0
B9;1.01892770000268;0;1;29;2;9;0
B6;0.734003300021868;0;0;29;2;6;0
A3;1.8201239000191;1;0;29;2;3;0
A15;0.751567000028444;1;0;29;2;15;0
A5;0.66910219998681;0;0;29;2;5;0
B8;1.11875540000619;1;0;29;2;8;0
B17;0.918517499987502;1;0;29;2;17;0
A11;1.31931910000276;1;1;29;2;11;1
B5;1.01878810001654;0;0;29;2;5;0
A4;1.01893350001774;0;0;29;2;4;0
B16;1.55324040001142;1;0;29;2;16;0
A13;0.617932599998312;1;0;29;2;13;0
B11;1.36958179998328;1;0;29;2;11;0
B14;0.651525699999183;0;0;29;2;14;0
A0;1.28575339997769;0;0;29;2;0;0
B0;0.951959400001215;0;0;29;2;0;0
B13;0.88515250000637;0;0;29;2;13;0
A1;1.16923200001474;1;0;29;2;1;0
A10;2.70479889999842;1;0;29;2;10;0
B15;0.400988199980929;0;0;29;2;15;0
A17;1.23583029999281;1;0;29;2;17;0
B2;0.46777089999523;0;0;29;2;2;0
B10;1.38618169998517;0;0;29;2;10;0
B12;0.704651500011096;0;0;29;2;12;0
B7;1.56966829998419;1;0;29;2;7;0
B3;1.23602039998514;0;1;29;2;3;0
A6;1.43616879999172;0;0;29;2;6;0
B4;1.85396750000655;0;0;29;2;4;0
B3;2.02049439999973;0;0;29;3;3;0
A13;0.751476200006437;1;0;29;3;13;0
B4;1.53574029999436;1;1;29;3;4;1
A7;1.20249209998292;0;0;29;3;7;0
A9;0.868246900005033;0;0;29;3;9;0
B0;1.78682479998679;0;0;29;3;0;0
B2;0.517814999999246;1;1;29;3;2;1
B10;1.63676069999929;0;0;29;3;10;0
A17;1.08550220000325;1;0;29;3;17;0
A15;1.06865940001444;1;0;29;3;15;0
A4;1.08651429999736;0;0;29;3;4;0
A0;0.701527700002771;1;1;29;3;0;1
A12;0.684677199984435;0;0;29;3;12;0
A2;0.467667799995979;1;1;29;3;2;1
A3;1.30262669999502;0;1;29;3;3;0
A1;1.06877209999948;1;1;29;3;1;1
A11;0.401165099989157;1;1;29;3;11;1
B15;2.15413430001354;0;0;29;3;15;0
B6;0.551445899996907;0;1;29;3;6;0
B16;1.28589790000115;1;1;29;3;16;1
B9;0.701564800023334;0;1;29;3;9;0
B1;1.38598440002534;0;1;29;3;1;0
B5;2.75538230000529;1;1;29;3;5;1
B14;1.26918669999577;0;1;29;3;14;0
A6;0.601287800003774;1;1;29;3;6;1
B13;0.718258600012632;0;0;29;3;13;0
A10;1.1187991000188;0;0;29;3;10;0
B11;0.535075399995549;1;1;29;3;11;1
A16;0.701421300007496;1;1;29;3;16;1
B7;0.684783500008052;1;0;29;3;7;0
B17;0.701394800009439;0;0;29;3;17;0
B8;1.11873290000949;0;0;29;3;8;0
A14;0.601264199998695;0;0;29;3;14;0
A8;1.06898800001363;0;0;29;3;8;0
B12;1.61975549999624;0;0;29;3;12;0
A5;1.31958239999949;0;0;29;3;5;0
B1;1.420418099995;0;0;29;4;1;0
A6;1.43598109998857;1;1;29;4;6;1
B17;1.05203079999774;1;1;29;4;17;1
A7;1.28575819998514;1;1;29;4;7;1
A14;1.13558949998696;1;1;29;4;14;1
B16;1.23580039999797;1;1;29;4;16;1
A15;0.834715000004508;0;0;29;4;15;0
A17;0.784997499984456;1;1;29;4;17;1
A12;0.601278899994213;1;1;29;4;12;1
A9;0.534590499999467;0;1;29;4;9;0
B12;0.601311000005808;1;1;29;4;12;1
A5;0.985289899981581;1;1;29;4;5;1
A2;0.450949699996272;1;1;29;4;2;1
B7;0.885402000014437;1;1;29;4;7;1
A16;0.751478699996369;1;1;29;4;16;1
A10;0.784960499993758;0;0;29;4;10;0
B9;0.96886860000086;0;1;29;4;9;0
B14;0.484043800010113;1;1;29;4;14;1
B13;0.985407100000884;0;0;29;4;13;0
B4;1.1357568000094;1;1;29;4;4;1
B5;1.23578909999924;1;1;29;4;5;1
B2;0.484791099996073;1;1;29;4;2;1
B15;0.885106900008395;1;0;29;4;15;0
B10;1.01860310000484;0;0;29;4;10;0
B8;1.01885250001214;1;1;29;4;8;1
B0;0.801618199999211;1;1;29;4;0;1
A4;0.751741899992339;1;1;29;4;4;1
B6;1.11914879997494;1;1;29;4;6;1
A8;1.00217940000584;1;1;29;4;8;1
A3;1.51973369999905;1;1;29;4;3;1
A11;0.60155159997521;1;1;29;4;11;1
A1;1.20236090000253;0;0;29;4;1;0
B11;0.701639799983241;1;1;29;4;11;1
B3;0.601096500002313;1;1;29;4;3;1
A13;1.21963040000992;1;0;29;4;13;0
A0;0.718264399998588;1;1;29;4;0;1
A12;1.9034854999918;1;1;29;5;12;1
A0;1.2190984999761;1;1;29;5;0;1
A10;0.801490200014086;1;1;29;5;10;1
A2;0.417462499986868;1;1;29;5;2;1
B0;0.584498400014127;1;1;29;5;0;1
B3;0.918458100000862;1;1;29;5;3;1
B5;0.58460770000238;1;1;29;5;5;1
B13;0.936048300005496;1;1;29;5;13;1
A4;1.80456659998163;1;1;29;5;4;1
B16;0.600681499985512;1;1;29;5;16;1
A13;0.83473580001737;1;1;29;5;13;1
A9;1.43638870000723;1;1;29;5;9;1
A5;0.534452599997167;1;1;29;5;5;1
B1;1.12022599999909;1;0;29;5;1;0
B4;1.10240009997506;1;1;29;5;4;1
A3;0.734836200019345;1;1;29;5;3;1
A6;0.484461200016085;1;1;29;5;6;1
A8;0.534190000005765;1;1;29;5;8;1
A14;1.00210919999518;1;1;29;5;14;1
B12;0.434099100006279;1;1;29;5;12;1
A11;0.51793020000332;1;1;29;5;11;1
B11;0.91859210000257;1;1;29;5;11;1
B6;1.03542979998747;1;1;29;5;6;1
B7;1.03625390000525;1;1;29;5;7;1
B10;0.617975899978774;0;1;29;5;10;0
A16;1.08581190000405;0;1;29;5;16;0
B8;0.818289000017103;1;1;29;5;8;1
B14;0.467674499988789;1;1;29;5;14;1
A1;0.485007499984931;1;1;29;5;1;1
B9;0.46801479998976;1;1;29;5;9;1
B17;0.985247800010256;1;1;29;5;17;1
B15;0.417609700001776;0;0;29;5;15;0
A17;0.701246699987678;1;1;29;5;17;1
A15;0.233867699978873;0;0;29;5;15;0
A7;0.701435200026026;1;1;29;5;7;1
B2;0.852729099977296;1;1;29;5;2;1
B5;0.651290700014215;1;0;29;6;5;0
A2;0.551115399983246;1;1;29;6;2;1
A17;0.567752900009509;1;1;29;6;17;1
B16;0.901905900012935;1;1;29;6;16;1
B0;0.601676000020234;1;1;29;6;0;1
B11;1.56994060002035;1;1;29;6;11;1
A6;0.75149870000314;1;1;29;6;6;1
B17;0.517627699999139;1;1;29;6;17;1
A0;0.46760939998785;1;1;29;6;0;1
A8;0.567949600022985;1;1;29;6;8;1
A15;0.868409499991685;0;1;29;6;15;0
A1;0.618342600006144;0;1;29;6;1;0
B15;0.734439099993324;1;1;29;6;15;1
A10;0.534505299990997;1;1;29;6;10;1
A14;0.634693800006062;1;1;29;6;14;1
A5;0.567983099987032;1;1;29;6;5;1
B8;0.534468099998776;1;1;29;6;8;1
B1;1.03532140000607;0;1;29;6;1;0
A7;1.10222490000888;1;1;29;6;7;1
A4;0.63524510001298;1;1;29;6;4;1
B4;0.634856599994237;1;1;29;6;4;1
A12;0.534522899979493;1;1;29;6;12;1
B14;0.517819300002884;1;1;29;6;14;1
B7;0.801763600000413;1;1;29;6;7;1
B12;0.484381600021152;1;1;29;6;12;1
B9;0.785067999997409;1;1;29;6;9;1
B2;0.651401999988593;1;1;29;6;2;1
B10;0.951797299989266;1;0;29;6;10;0
A9;0.51798630002304;1;1;29;6;9;1
B3;1.18571379999048;1;1;29;6;3;1
A3;0.750714099995093;1;1;29;6;3;1
B6;0.717799200006993;1;1;29;6;6;1
A13;0.58457289999933;1;1;29;6;13;1
A11;0.434381800005212;1;1;29;6;11;1
A16;0.918545299995458;1;1;29;6;16;1
B13;0.784708899998805;1;1;29;6;13;1
B15;1.17004899994936;0;0;31;1;15;0
B3;1.25255090009887;0;1;31;1;3;0
B2;1.28583059995435;1;1;31;1;2;1
A5;1.83694950002246;1;1;31;1;5;1
A0;1.80368809995707;0;1;31;1;0;0
B0;2.35556089994498;1;1;31;1;0;1
B16;1.90363870002329;1;0;31;1;16;0
A3;1.1354540999746;1;1;31;1;3;1
B11;1.52047099999618;0;1;31;1;11;0
A16;1.56881159998011;1;1;31;1;16;1
A9;1.77077429997735;1;0;31;1;9;0
B17;1.21913939993829;1;1;31;1;17;1
A14;1.55337859992869;1;1;31;1;14;1
A13;0.835085100028664;1;1;31;1;13;1
A7;1.90371949994005;0;1;31;1;7;0
A10;1.87054040003568;0;1;31;1;10;0
B1;1.38646180008072;0;1;31;1;1;0
A2;1.60326730005909;1;1;31;1;2;1
B10;1.43639409996103;1;1;31;1;10;1
B8;1.08576859999448;1;1;31;1;8;1
B6;1.05222890002187;0;1;31;1;6;0
A12;1.4865275999764;0;0;31;1;12;0
B9;1.43597420002334;1;0;31;1;9;0
B5;0.868462800048292;0;1;31;1;5;0
B13;0.734491600072943;1;1;31;1;13;1
A17;0.534431600011885;1;1;31;1;17;1
A8;1.08526199997868;1;1;31;1;8;1
A4;2.07133639999665;0;0;31;1;4;0
A6;0.918706499971449;0;1;31;1;6;0
B7;1.45256839995272;0;1;31;1;7;0
B4;1.35253409994766;1;0;31;1;4;0
B12;1.47087620000821;0;0;31;1;12;0
A1;1.33780380000826;0;1;31;1;1;0
B14;0.917384299915284;1;1;31;1;14;1
A11;1.21924160001799;1;1;31;1;11;1
A15;1.13588159997016;1;0;31;1;15;0
A17;0.66810989996884;1;1;31;2;17;1
A8;0.751756899990141;1;1;31;2;8;1
B12;0.868444300023839;1;1;31;2;12;1
A13;0.735222999937832;1;1;31;2;13;1
A1;1.15253119997215;1;1;31;2;1;1
B16;1.30239279998932;0;1;31;2;16;0
B4;1.92028449999634;0;1;31;2;4;0
A4;1.11886619997676;1;1;31;2;4;1
B13;1.11898419994395;1;1;31;2;13;1
B14;1.35220279998612;1;1;31;2;14;1
B3;0.935169899952598;1;1;31;2;3;1
B5;1.2858164999634;1;0;31;2;5;0
A0;1.26920159999281;1;1;31;2;0;1
A2;1.48687170003541;0;0;31;2;2;0
B15;0.768347200006247;1;1;31;2;15;1
B11;1.20247819996439;1;1;31;2;11;1
B1;1.15247769991402;0;1;31;2;1;0
A16;0.517669499968179;1;1;31;2;16;1
B17;0.634616800001822;1;1;31;2;17;1
B6;1.13551529997494;0;0;31;2;6;0
B2;1.45250339992344;0;0;31;2;2;0
A7;1.32016050000675;0;1;31;2;7;0
A12;0.684715999988839;1;1;31;2;12;1
A11;1.05224480002653;1;1;31;2;11;1
B9;1.26934330002405;0;1;31;2;9;0
A5;1.00195109995548;1;1;31;2;5;1
A9;1.45284749998245;0;1;31;2;9;0
A3;0.835022600018419;1;1;31;2;3;1
A6;0.801885199965909;1;0;31;2;6;0
A15;0.96848330006469;1;1;31;2;15;1
A14;1.15257250005379;0;1;31;2;14;0
B7;1.73678589996416;0;0;31;2;7;0
B10;1.41924890002701;0;0;31;2;10;0
A10;0.901914799935184;1;1;31;2;10;1
B8;1.21949579997454;1;1;31;2;8;1
B0;1.08537800004706;1;1;31;2;0;1
B8;0.667790100094862;1;1;31;3;8;1
A7;1.31911520007998;0;1;31;3;7;0
B14;0.901929799932986;1;1;31;3;14;1
A17;0.51783680007793;1;1;31;3;17;1
A15;0.852242700057104;1;1;31;3;15;1
B0;1.32005149999168;1;1;31;3;0;1
B12;1.06889680004679;1;1;31;3;12;1
A13;0.63480250001885;1;1;31;3;13;1
B9;1.26894639991224;1;0;31;3;9;0
A14;0.885161899961531;1;1;31;3;14;1
B5;1.06871779996436;1;1;31;3;5;1
B16;0.785091999918222;0;1;31;3;16;0
B7;1.42015389993321;0;0;31;3;7;0
A0;0.717749599949457;1;1;31;3;0;1
A3;1.48657580011059;0;0;31;3;3;0
A8;0.617918400093913;1;1;31;3;8;1
B3;1.18605099990964;0;0;31;3;3;0
B10;0.784979099989869;1;1;31;3;10;1
A10;0.835242799948901;1;1;31;3;10;1
A12;2.13745859998744;0;1;31;3;12;0
B15;0.651273699942976;1;1;31;3;15;1
B1;0.835801200009882;0;1;31;3;1;0
B11;0.818407300044782;1;1;31;3;11;1
B17;0.567880199989304;1;1;31;3;17;1
A4;1.80317170009948;1;1;31;3;4;1
A11;0.935331800021231;0;1;31;3;11;0
B2;1.25230439996812;1;1;31;3;2;1
A6;1.78713279997464;1;1;31;3;6;1
A1;1.03611049999017;0;1;31;3;1;0
A16;0.70150950003881;1;1;31;3;16;1
A2;0.868293700041249;0;1;31;3;2;0
A9;0.918623900040984;1;1;31;3;9;1
B4;0.851775199989788;0;1;31;3;4;0
A5;0.885085599962622;1;1;31;3;5;1
B6;1.16915500001051;1;1;31;3;6;1
B13;0.985247900011018;1;1;31;3;13;1
A9;1.2691631000489;1;1;31;4;9;1
A0;1.90361469995696;0;1;31;4;0;0
A5;0.751625600038096;1;1;31;4;5;1
A12;0.835216399980709;1;1;31;4;12;1
B5;0.568156399996951;1;1;31;4;5;1
B6;0.634851400041953;1;1;31;4;6;1
B0;1.25261750002392;0;1;31;4;0;0
A11;0.901891199988313;1;1;31;4;11;1
B15;0.802174000069499;1;1;31;4;15;1
B13;0.852576999925077;1;1;31;4;13;1
B7;1.48626150004566;1;0;31;4;7;0
B12;0.91848160000518;1;1;31;4;12;1
A7;0.584605899988674;1;0;31;4;7;0
A2;0.935180000029504;0;1;31;4;2;0
A3;0.734687099931762;0;1;31;4;3;0
B2;1.48608950001653;1;1;31;4;2;1
A14;0.935403499985114;1;1;31;4;14;1
A17;0.585369799984619;1;1;31;4;17;1
B4;1.03560089995153;0;1;31;4;4;0
A8;0.517721200012602;1;1;31;4;8;1
A6;0.601446500048041;1;1;31;4;6;1
B1;2.08780650002882;1;0;31;4;1;0
B9;0.834701499901712;1;1;31;4;9;1
B8;0.551149299950339;1;1;31;4;8;1
B14;2.5886148000136;1;1;31;4;14;1
A16;1.06884070008527;0;1;31;4;16;0
A15;0.684998199925758;0;1;31;4;15;0
A10;0.765836099977605;1;1;31;4;10;1
A13;1.03509430005215;1;1;31;4;13;1
A4;0.450952199986205;1;1;31;4;4;1
B10;0.701391599955969;1;1;31;4;10;1
A1;1.20248340000398;1;0;31;4;1;0
B16;0.617876600008458;0;1;31;4;16;0
B11;0.601354400045238;0;1;31;4;11;0
B17;0.584741999977268;1;1;31;4;17;1
B3;0.600825499976054;0;1;31;4;3;0
A9;0.801914199953899;1;1;31;5;9;1
A12;0.768968100077473;1;1;31;5;12;1
B13;0.652155800024047;1;1;31;5;13;1
A7;0.65128640003968;1;1;31;5;7;1
A15;0.685041299904697;0;1;31;5;15;0
A14;0.668038400006481;1;1;31;5;14;1
B16;0.968931299983524;1;0;31;5;16;0
B9;0.90188479993958;1;1;31;5;9;1
A1;0.952966500073671;0;1;31;5;1;0
B8;0.584623100003228;1;1;31;5;8;1
B4;0.968520099995658;1;1;31;5;4;1
B2;1.20214760000817;0;0;31;5;2;0
B3;1.01883419998921;1;1;31;5;3;1
A6;0.785327299963683;1;1;31;5;6;1
B10;0.701371399918571;1;1;31;5;10;1
B17;0.552053299965337;1;1;31;5;17;1
B7;0.684215399902314;1;1;31;5;7;1
A10;0.818151299958117;1;1;31;5;10;1
B15;0.450793999945745;0;1;31;5;15;0
A2;0.66890309995506;0;0;31;5;2;0
A3;1.35240229999181;1;1;31;5;3;1
A5;0.567926899995655;1;1;31;5;5;1
A0;0.901345200021751;0;1;31;5;0;0
A8;0.584547500009649;1;1;31;5;8;1
A4;0.718297599931248;1;1;31;5;4;1
A11;0.534514200058766;1;1;31;5;11;1
B14;0.65140730002895;1;1;31;5;14;1
A16;0.651608600048348;1;1;31;5;16;1
B1;0.885311799938791;0;1;31;5;1;0
A13;0.71814540005289;1;1;31;5;13;1
B6;0.568121200078167;1;1;31;5;6;1
B0;1.75345019996166;0;1;31;5;0;0
B11;0.668093299958855;1;1;31;5;11;1
B5;0.801489900099114;1;1;31;5;5;1
B12;0.567932600039057;1;1;31;5;12;1
A17;0.584738200064749;1;1;31;5;17;1
A2;0.73489049996715;0;1;31;6;2;0
B8;0.601354399928823;1;1;31;6;8;1
A4;0.518952599959448;0;1;31;6;4;0
A3;0.535126500064507;1;1;31;6;3;1
B9;0.601316999993287;1;1;31;6;9;1
A17;0.484463999979198;1;1;31;6;17;1
B14;0.534672299982049;1;1;31;6;14;1
A5;0.985467400052585;1;1;31;6;5;1
B11;0.651318200048991;1;1;31;6;11;1
B17;0.501029899925925;1;1;31;6;17;1
A1;0.584786900086328;1;1;31;6;1;1
B0;1.75345429999288;1;0;31;6;0;0
B5;0.684906000038609;1;1;31;6;5;1
A9;0.801608100067824;1;1;31;6;9;1
B13;0.751452299999073;1;1;31;6;13;1
A7;0.718717399984598;1;1;31;6;7;1
A6;0.88534110004548;1;1;31;6;6;1
A12;0.818359700031579;1;1;31;6;12;1
A13;0.567788099986501;1;1;31;6;13;1
A16;2.1374828000553;1;0;31;6;16;0
A10;0.567661999957636;1;1;31;6;10;1
B16;1.01882530003786;1;0;31;6;16;0
B4;0.634411100065336;1;1;31;6;4;1
A8;0.568158700014465;1;1;31;6;8;1
B2;1.5026226999471;0;0;31;6;2;0
B6;0.65238710003905;1;1;31;6;6;1
A15;0.568062999984249;1;1;31;6;15;1
B10;0.567821000004187;1;1;31;6;10;1
A14;0.71837310004048;1;1;31;6;14;1
B3;0.551140399998985;1;1;31;6;3;1
A0;0.668261100072414;1;1;31;6;0;1
B7;0.65131439990364;1;1;31;6;7;1
B12;0.567926199990325;1;1;31;6;12;1
B15;0.685378500027582;1;1;31;6;15;1
B1;1.46999849996064;1;0;31;6;1;0
A11;0.802043000003323;0;1;31;6;11;0
A3;3.08926829998381;0;1;32;1;3;0
B16;2.45595060009509;0;0;32;1;16;0
A1;1.55309289996512;1;1;32;1;1;1
A11;2.02110230014659;0;0;32;1;11;0
B7;1.13307809992693;1;1;32;1;7;1
B5;1.11901700007729;0;1;32;1;5;0
B9;2.18796419980936;1;1;32;1;9;1
A10;1.66956379986368;0;0;32;1;10;0
A8;1.57028709980659;0;0;32;1;8;0
A7;1.31939690001309;1;0;32;1;7;0
B1;1.2516512000002;1;1;32;1;1;1
B14;1.93763619987294;0;0;32;1;14;0
A12;2.17107459995896;0;1;32;1;12;0
B0;3.0058062998578;0;1;32;1;0;0
A15;1.78694119979627;0;1;32;1;15;0
A6;1.51946099987254;1;1;32;1;6;1
B8;1.01877600001171;0;0;32;1;8;0
A0;2.10468470002525;0;1;32;1;0;0
B2;2.35471290000714;0;0;32;1;2;0
B17;1.4528628999833;1;1;32;1;17;1
B6;1.35299090016633;1;1;32;1;6;1
A2;1.51942900009453;0;0;32;1;2;0
A17;0.935321500059217;1;1;32;1;17;1
B13;1.75414709979668;0;0;32;1;13;0
B11;1.11910809995607;0;0;32;1;11;0
B3;0.934785899939016;1;1;32;1;3;1
A9;1.53416460007429;1;1;32;1;9;1
A13;1.90387309994549;0;0;32;1;13;0
A5;1.10219740006141;0;1;32;1;5;0
A16;1.28754279995337;0;1;32;1;16;0
A14;0.965611699968576;0;1;32;1;14;0
B10;1.65341669996269;1;0;32;1;10;0
B15;1.83692610007711;0;0;32;1;15;0
A4;1.82055540010333;0;0;32;1;4;0
B12;1.336029099999;0;0;32;1;12;0
B4;2.32126890006475;0;0;32;1;4;0
A7;0.734957500128075;1;1;32;2;7;1
B8;1.21949780010618;0;1;32;2;8;0
B5;1.06914440006949;1;1;32;2;5;1
B3;0.751499899895862;0;1;32;2;3;0
A2;1.60313849989325;1;1;32;2;2;1
A0;0.95202079997398;0;1;32;2;0;0
B1;1.28557930001989;1;1;32;2;1;1
A1;0.464794999919832;1;1;32;2;1;1
A13;0.868614299921319;1;1;32;2;13;1
A4;0.634347500046715;1;1;32;2;4;1
A3;1.08493370003998;0;1;32;2;3;0
A9;0.601236300077289;1;1;32;2;9;1
B16;0.901761000044644;1;1;32;2;16;1
A10;1.13564999983646;0;0;32;2;10;0
A12;0.968204200034961;1;1;32;2;12;1
B17;0.651565699838102;0;1;32;2;17;0
B11;0.718048900132999;1;1;32;2;11;1
A8;1.77002770011313;0;1;32;2;8;0
A6;0.73488560016267;0;1;32;2;6;0
A15;0.684879099950194;1;1;32;2;15;1
B2;0.817784199956805;1;1;32;2;2;1
A16;0.76819199998863;1;1;32;2;16;1
A5;0.684728699969128;1;1;32;2;5;1
B12;0.784901500213891;1;1;32;2;12;1
B4;0.650648499839008;1;1;32;2;4;1
B6;1.65374130010605;0;1;32;2;6;0
B10;1.16931509994902;0;0;32;2;10;0
A11;0.702752000186592;1;1;32;2;11;1
A17;0.585244700079784;0;1;32;2;17;0
